link,img,product,color,brand,greenable,discounted,disc_price,orig_price
/en/product/pointelle-long-organic-cotton-cami-top-white-cou-cou-intimates-301471,https://static.smallable.com/1613554-648x648q80/.jpg,pointelle long organic cotton cami top,white,cou cou intimates,1,0,55.0,55.0
/en/product/beach-bag-yellow-bather-319658,https://static.smallable.com/1682767-648x648q80/.jpg,beach bag,yellow,bather,0,0,75.0,75.0
/en/product/linen-pouch-khaki-adorna-272679,https://static.smallable.com/1413340-648x648q80/.jpg,linen pouch,khaki,adorna,0,0,35.0,35.0
/en/product/linen-pouch-terracotta-adorna-272678,https://static.smallable.com/1413338-648x648q80/.jpg,linen pouch,terracotta,adorna,0,0,35.0,35.0
/en/product/honeysuckle-nightgown-women-s-collection-powder-pink-faune-247022,https://static.smallable.com/1335214-648x648q80/.jpg,honeysuckle nightgown - women’s collection ,powder pink,faune,0,0,254.0,254.0
/en/product/flower-shopping-bag-multicoloured-dragon-diffusion-305113,https://static.smallable.com/1661859-648x648q80/.jpg,flower shopping bag,multicoloured,dragon diffusion,1,0,299.0,299.0
/en/product/flower-umbrella-adult-size-blue-mathilde-cabanas-296394,https://static.smallable.com/1540064-648x648q80/.jpg,flower umbrella - adult size,blue,mathilde cabanas,0,0,33.0,33.0
/en/product/t-shirt-plisse-femme-coton-bio-black-smallable-basics-315881,https://static.smallable.com/1717330-648x648q80/.jpg,t-shirt plisse femme coton bio,black,smallable basics,1,0,45.0,45.0
/en/product/t-shirt-plisse-femme-coton-bio-off-white-smallable-basics-315878,https://static.smallable.com/1717324-648x648q80/.jpg,t-shirt plisse femme coton bio,off white,smallable basics,1,0,45.0,45.0
/en/product/larcin-swimsuit-grey-blue-eres-319888,https://static.smallable.com/1689547-648x648q80/.jpg,larcin swimsuit,grey blue,eres,0,0,385.0,385.0
/en/product/t-shirt-plisse-femme-coton-bio-blueberry-smallable-basics-315880,https://static.smallable.com/1717328-648x648q80/.jpg,t-shirt plisse femme coton bio,blueberry,smallable basics,1,0,45.0,45.0
/en/product/t-shirt-plisse-femme-coton-bio-blue-green-smallable-basics-315879,https://static.smallable.com/1717326-648x648q80/.jpg,t-shirt plisse femme coton bio,blue green,smallable basics,1,0,45.0,45.0
/en/product/anita-striped-blouse-ecru-vanessa-bruno-301681,https://static.smallable.com/1631688-648x648q80/.jpg,anita striped blouse,ecru,vanessa bruno,0,1,129.5,185.0
/en/product/charlie-bra-terracotta-nenes-paris-302393,https://static.smallable.com/1582118-648x648q80/.jpg,charlie bra,terracotta,nénés paris,1,1,52.0,65.0
/en/product/pina-dress-white-birgitte-herskind-306512,https://static.smallable.com/1630520-648x648q80/.jpg,pina dress,white,birgitte herskind,0,1,99.5,199.0
/en/product/carla-light-mohair-sweater-green-roseanna-298580,https://static.smallable.com/1638339-648x648q80/.jpg,carla light mohair sweater,green,roseanna,0,1,191.4,319.0
/en/product/gardener-cotton-crepe-top-brown-girls-of-dust-299610,https://static.smallable.com/1677871-648x648q80/.jpg,gardener cotton crepe top,brown,girls of dust,0,1,115.5,165.0
/en/product/maillot-1-piece-caipirihna-black-eres-319899,https://static.smallable.com/1689585-648x648q80/.jpg,maillot 1 piece caipirihna,black,eres,0,0,560.0,560.0
/en/product/shila-top-black-ulla-johnson-297481,https://static.smallable.com/1602448-648x648q80/.jpg,shila top,black,ulla johnson,0,1,385.0,550.0
/en/product/grey-labradorite-bracelet-grey-bohemian-rhapsodie-229693,https://static.smallable.com/1266061-648x648q80/grey-labradorite-bracelet.jpg,grey labradorite bracelet ,grey,bohemian rhapsodie paris,0,1,101.5,145.0
/en/product/boonie-waterproof-hat-sand-rains-310831,https://static.smallable.com/1616512-648x648q80/.jpg,boonie waterproof hat,sand,rains,0,1,16.2,27.0
/en/product/d-tortoise-sunglasses-beige-izipizi-121756,https://static.smallable.com/861528-648x648q80/d-tortoise-sunglasses.jpg,#d tortoise sunglasses,beige,izipizi,0,0,40.0,40.0
/en/product/anisa-organic-cotton-tank-top-corail-orange-by-malene-birger-298892,https://static.smallable.com/1619074-648x648q80/.jpg,anisa organic cotton tank top,corail orange,by malene birger,1,1,42.0,70.0
/en/product/rosa-quartz-necklace-rosewood-bohemian-rhapsodie-229683,https://static.smallable.com/1281542-648x648q80/rosa-quartz-necklace.jpg,rosa quartz necklace ,rosewood,bohemian rhapsodie paris,0,1,119.0,170.0
/en/product/nineties-high-waisted-bikini-bottom-navy-blue-matteau-320027,https://static.smallable.com/1674977-648x648q80/.jpg,nineties high-waisted bikini bottom,navy blue,matteau,1,1,100.1,143.0
/en/product/rosa-dress-purple-m-a-b-e-312285,https://static.smallable.com/1694624-648x648q80/.jpg,rosa dress,purple,m.a.b.e.,0,1,99.0,165.0
/en/product/rosa-sundress-purple-m-a-b-e-312283,https://static.smallable.com/1694622-648x648q80/.jpg,rosa sundress,purple,m.a.b.e.,0,1,65.4,109.0
/en/product/sab-rock-flowers-bag-black-frere-soeur-304229,https://static.smallable.com/1652330-648x648q80/.jpg,sab rock flowers bag ,black,herbert frère soeur,0,0,265.0,265.0
/en/product/collaboration-soeur-x-leandra-cohen-bermuda-east-side-coton-ecru-soeur-322639,https://static.smallable.com/1693975-648x648q80/.jpg,collaboration soeur x leandra cohen - bermuda east side coton,ecru,soeur,0,0,145.0,145.0
/en/product/feuillette-blouse-women-s-collection-ecru-emile-et-ida-311381,https://static.smallable.com/1707827-648x648q80/.jpg,feuillette blouse - women’s collection ,ecru,emile et ida,0,1,69.5,139.0
/en/product/feather-silk-blouse-women-s-collection-ecru-emile-et-ida-311378,https://static.smallable.com/1707825-648x648q80/.jpg,feather silk blouse - women’s collection ,ecru,emile et ida,0,1,74.5,149.0
/en/product/check-fanny-pack-blue-rose-in-april-316432,https://static.smallable.com/1650612-648x648q80/.jpg,check fanny pack,blue,rose in april,1,0,45.0,45.0
/en/product/bracelet-colorful-black-simone-a-bordeaux-328711,https://static.smallable.com/1720695-648x648q80/.jpg,bracelet colorful,black,simone à bordeaux,1,0,29.0,29.0
/en/product/bracelet-hubba-summer-purple-simone-a-bordeaux-328707,https://static.smallable.com/1707831-648x648q80/.jpg,bracelet hubba summer,purple,simone à bordeaux,1,0,40.0,40.0
/en/product/bracelet-veronika-spring-pink-simone-a-bordeaux-328709,https://static.smallable.com/1720696-648x648q80/.jpg,bracelet veronika spring,pink,simone à bordeaux,1,0,32.0,32.0
/en/product/bracelet-hubba-valley-green-simone-a-bordeaux-328706,https://static.smallable.com/1707835-648x648q80/.jpg,bracelet hubba valley,green,simone à bordeaux,1,0,35.0,35.0
/en/product/bracelet-coachella-lagon-turquoise-simone-a-bordeaux-328710,https://static.smallable.com/1707829-648x648q80/.jpg,bracelet coachella lagon,turquoise,simone à bordeaux,1,0,41.0,41.0
/en/product/bracelet-hubba-cascade-blue-simone-a-bordeaux-328708,https://static.smallable.com/1715669-648x648q80/.jpg,bracelet hubba cascade,blue,simone à bordeaux,1,0,40.0,40.0
/en/product/aquarelle-one-piece-swimsuit-raspberry-red-eres-319883,https://static.smallable.com/1689510-648x648q80/.jpg,aquarelle one-piece swimsuit,raspberry red,eres,0,0,310.0,310.0
/en/product/maillot-1-piece-marcia-green-eres-319895,https://static.smallable.com/1689563-648x648q80/.jpg,maillot 1 piece marcia,green,eres,1,0,485.0,485.0
/en/product/the-lost-dreamer-ring-gold-alighieri-295512,https://static.smallable.com/1585048-648x648q80/.jpg,the lost dreamer ring,gold,alighieri,1,1,248.5,355.0
/en/product/silence-earrings-lilac-apres-ski-248445,https://static.smallable.com/1342092-648x648q80/.jpg,silence earrings,lilac,après ski,0,0,79.0,79.0
/en/product/organic-cotton-tank-top-golden-brown-smallable-basics-315876,https://static.smallable.com/1702785-648x648q80/.jpg,organic cotton tank top,golden brown,smallable basics,1,1,39.2,49.0
/en/product/organic-cotton-tank-top-mastic-smallable-basics-315875,https://static.smallable.com/1702783-648x648q80/.jpg,organic cotton tank top,mastic,smallable basics,1,0,49.0,49.0
/en/product/robe-drapee-femme-coton-bio-off-white-smallable-basics-315865,https://static.smallable.com/1702643-648x648q80/.jpg,robe drapee femme coton bio,off white,smallable basics,1,0,69.0,69.0
/en/product/t-shirt-boxy-femme-coton-bio-off-white-smallable-basics-315858,https://static.smallable.com/1702714-648x648q80/.jpg,t-shirt boxy femme coton bio,off white,smallable basics,1,0,39.0,39.0
/en/product/robe-debardeur-femme-a-fentes-coton-bio-blue-smallable-basics-315864,https://static.smallable.com/1702726-648x648q80/.jpg,robe debardeur femme a fentes coton bio,blue,smallable basics,1,0,85.0,85.0
/en/product/robe-debardeur-femme-a-fentes-coton-bio-green-smallable-basics-315863,https://static.smallable.com/1702724-648x648q80/.jpg,robe debardeur femme a fentes coton bio,green,smallable basics,1,1,59.5,85.0
/en/product/organic-cotton-tank-top-yellow-green-smallable-basics-315874,https://static.smallable.com/1702781-648x648q80/.jpg,organic cotton tank top,yellow green,smallable basics,1,1,39.2,49.0
